"task_id","script_id","question_no","question_type","max_mark","model","provider","run_index","raw_context_content_data","raw_structure_format_brevity","raw_language_mechanics","raw_originality_comparisons_paraphrase","raw_total","context_content_data","structure_format_brevity","language_mechanics","originality_comparisons_paraphrase","total_score","capped_from","cap_applied","applied_cap_reason","performance_band","is_attempted","synthesised","context_content_data_rationale","structure_format_brevity_rationale","language_mechanics_rationale","originality_comparisons_paraphrase_rationale","context_content_data_evidence","structure_format_brevity_evidence","language_mechanics_evidence","originality_comparisons_paraphrase_evidence","evidence_not_found","frequent_errors","positive_aspects","feedback_summary","model_version","thinking_level","rubric_hash","prompt_hash","timestamp"
"LETTER_001","SE_11_Q1_0001","10","Letter_Email","5","gemma","ai_studio","1","1","2","0.5","0.5","4","1","2","0.5","0.5","4","4","False","None","Band 4","True","False","The candidate immediately addresses the prompt and clearly describes a specific future plan (freelancing) as requested.","All six required components of a formal/informal letter layout are present and correctly positioned.","The text is readable, but contains multiple spelling errors and non-standard punctuation/apostrophe usage.","The response uses a very common memorized opening template but offsets this with authentic and modern details regarding AI and video editing.","In your letter you wanted to know about my future plan after passing the HSC Exam.","Jatrabari, Dhaka-1204
27-06-2026

Dear Saiful,","beggining, I'am, self-relient, Your's ever","At the beggining of the letter take my salam... such as video editing. graphic design, AI work","language_mechanics;originality_comparisons_paraphrase","Spelling (beggining, relient);Incorrect apostrophe usage (I'am, Your's);Uncountable noun error (so many works)","Perfect structural layout;Direct adherence to prompt;Personalized content regarding freelancing niches","The candidate has provided a structurally complete letter that directly answers the prompt. While the language mechanics are marred by several spelling mistakes and the use of a generic opening template, the inclusion of specific career goals (AI, Graphic Design) demonstrates a level of authenticity. Per the tiebreaker rules for Band 4, the score is set at the lowest value of the band due to multiple minor mechanical errors.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","11149c364f116c540ed2fa80e5e2d31f4b081f57668961df2d4067775140f015","2026-08-24T20:12:18.455976+00:00"
"LETTER_001","SE_11_Q1_0001","10","Letter_Email","5","gemma","ai_studio","2","1","2","0.5","0.5","4","1","2","0.5","0.5","4","4","False","None","Band 4","True","False","The candidate immediately states the purpose of the letter and provides specific details regarding their future plans (freelancing in video editing, graphic design, and AI), directly fulfilling the prompt.","All six mandatory structural components (Address, Date, Salutation, Body, Close, Signature) are present and correctly positioned.","The register is appropriate, but there are several spelling and punctuation errors (e.g., 'beggining', 'self-relient', and the incorrect apostrophe in 'Your's'). Syntax is occasionally clunky.","While the opening and closing are somewhat formulaic/templated, the body contains authentic and specific goals that move beyond a generic response.","In your letter you wanted to know about my future plan after passing the HSC Exam. Today I'am writing so.","Jatrabari, Dhaka-1204
27-06-2026
Dear Saiful,
...Your's ever,
Kalam","At the beggining of the letter... self-relient... Your's ever","such as video editing. graphic design, AI work and many more other works","structure_format_brevity;language_mechanics;originality_comparisons_paraphrase","Spelling mistakes (beggining, self-relient);Punctuation errors (incorrect apostrophe in 'Your's', misuse of period in list)","Perfect adherence to structural layout;Clear and relevant content","The script is a strong attempt that fully adheres to the structural requirements of an informal letter. The content is relevant and specific. However, the score is tempered by several linguistic slips in spelling and punctuation, as well as a slightly formulaic opening. It comfortably fits into Band 4.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","11149c364f116c540ed2fa80e5e2d31f4b081f57668961df2d4067775140f015","2026-08-24T20:12:17.312891+00:00"
"PARA_001","SE_11_Q1_0001","7","Paragraph","10","gemini","vertex","0","2","2","1","1","6","2","2","1","1","6","6","False","None","Band 3","True","False","The candidate systematically answers all prompt questions, covering the definition, sectoral applications, educational benefits, and potential threats of AI.","The response is organized in a single continuous paragraph with an appropriate opening topic sentence, though internal cohesion is slightly weakened by run-on constructions.","High density of mechanical errors, including spelling mistakes ('sectores', 'presisely', 'Beacuse', 'privecy'), subject-verb agreement issues ('try', 'it also have'), and faulty punctuation/sentence structure ('time. and energy.', 'It is has become', 'make gather').","The writing reflects genuine individual effort free from memorized stock templates, though the vocabulary and sentence structures remain quite basic and plain.","Artificial Intelligence mostly known as AI is a modern technology which contains hardware and software and try to do tasks like human brain.","Artificial Intelligence mostly known as AI is a modern technology which contains hardware and software and try to do tasks like human brain.","Which task are time consuming and hard AI can easily solve them at no time. It is has become an important part of our daily life.","So, we all should use this modern technology for the pleasure of  mankind.","","Spelling errors (e.g., 'sectores', 'presisely', 'Beacuse', 'privecy');Subject-verb agreement slips (e.g., 'technology... try', 'it also have');Faulty punctuation and run-on sentences (e.g., misplaced full stop in 'time. and energy.', merged clauses without conjunctions or periods);Garbled phrasing / syntactic breakdown (e.g., 'make gather', 'It is has become')","Followed single-paragraph structural requirement without improper line breaks;Addressed all guided prompt questions logically and remained entirely on-topic;Authentic, non-formulaic expression","The script fulfills all content requirements of the prompt within a single unified paragraph block. It effectively covers the definition, uses, educational impact, and risks of AI. However, frequent mechanical issues—such as recurrent spelling mistakes, subject-verb disagreement, and flawed sentence boundaries—place it at the lower threshold of Band 3.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","22da2324ad749376f13b161bb51036b6b4ca3611cb4a62ab7ac27f2d0ed9aa56","2026-08-24T20:06:39.225749+00:00"
"PARA_001","SE_11_Q1_0001","7","Paragraph","10","gemini","vertex","1","2","2","1","1","6","2","2","1","1","6","6","False","None","Band 3","True","False","The candidate successfully covers all guiding questions from the prompt, addressing AI's definition, multiple applications (nursing, medicine, freelancing), role in education, and potential threats (job loss, hacking, privacy issues). However, several explanations remain somewhat superficial.","The script maintains a single continuous paragraph format with an appropriate word count. However, structural flow within the block is hindered by fused sentences and missing punctuation between clauses.","There is a noticeable density of mechanical errors, including spelling mistakes ('sectores', 'presisely', 'Beacuse', 'privecy'), subject-verb agreement errors ('try', 'have'), incorrect punctuation ('time. and energy'), and double verbs ('is has become', 'make gather').","The response shows authentic personal expression and avoids generic memorised templates, though the syntactic structures and transitional devices remain basic.","Artificial Intelligence mostly known as AI is a modern technology which contains hardware and software and try to do tasks like human brain.","teaching students AI is very useful for us but it also have some threatening aspects","It is has become an important part of our daily life. Beacuse of AI teaching and learning got revolutionized. It can help teacher to make gather information","Which task are time consuming and hard AI can easily solve them at no time.","","Spelling errors (e.g., 'sectores', 'presisely', 'Beacuse', 'privecy');Faulty punctuation and run-on sentences (e.g., misplaced period in 'time. and energy', unpunctuated clause boundary before 'AI is very useful');Subject-verb agreement and verb form errors (e.g., 'contains... and try', 'also have', 'is has become', 'make gather')","Followed the single-paragraph structural rule with zero paragraph splits;Systematically addressed all five prompt questions (definition, features, applications, education, and threats);Demonstrated genuine, unmemorised phrasing throughout","The script demonstrates good topical coverage, addressing all guiding questions in a single unified paragraph. However, frequent spelling errors, subject-verb agreement slips, and run-on sentences restrict the script to Band 3. Improving punctuation accuracy and proofreading for mechanical errors would significantly enhance the score.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","22da2324ad749376f13b161bb51036b6b4ca3611cb4a62ab7ac27f2d0ed9aa56","2026-08-24T20:06:36.955389+00:00"
"PARA_001","SE_11_Q1_0001","7","Paragraph","10","gemini","vertex","2","2","2","1","1","6","2","2","1","1","6","6","False","None","Band 3","True","False","The response systematically addresses all the prompt's guiding questions—defining AI, citing practical applications in teaching, freelancing, and healthcare, and noting potential threats such as job displacement and security risks—without drifting off-topic.","The text maintains a single unified paragraph structure with a clear introductory definition and a concluding recommendation, though sentence boundaries occasionally blur due to weak punctuation.","The script displays noticeable grammatical slips (subject-verb agreement, verb forms), multiple spelling mistakes, and erratic punctuation including an errant mid-sentence period and run-on structures.","The writing reflects authentic personal phrasing rather than a rote-memorized stock template, but relies on basic sentence constructions and awkward collocations.","It is nowadays used widely in all sectores like teaching, nursing, training etc.","Artificial Intelligence mostly known as AI is a modern technology which contains hardware and software and try to do tasks like human brain.","Freelancers use AI to do their work fast which saves both time. and energy.","Which task are time consuming and hard AI can easily solve them at no time.","","Spelling mistakes ('sectores', 'presisely', 'Beacuse', 'privecy');Subject-verb agreement and inflection errors ('try to do', 'it also have', 'taking peoples job');Punctuation anomalies and fused sentences ('time. and energy', missing period before 'AI is very useful')","Maintained a single cohesive paragraph block without improper sub-divisions;Directly answered all prompt questions with fully relevant examples","The candidate produces a relevant, single-block paragraph addressing all required aspects of Artificial Intelligence. Content coverage is complete and authentic, but overall quality is constrained to Band 3 due to frequent spelling errors, punctuation faults, and basic syntactic structures.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","22da2324ad749376f13b161bb51036b6b4ca3611cb4a62ab7ac27f2d0ed9aa56","2026-08-24T20:06:46.560574+00:00"
"PARA_001","SE_11_Q1_0001","7","Paragraph","10","gemma","ai_studio","0","3","2","1","1","7","3","2","1","1","7","7","False","None","Band 3","True","False","The student comprehensively addresses every part of the prompt: the definition, features/applications, the impact on education, and the threatening aspects.","The response adheres to the single-paragraph constraint and provides a clear introduction, although internal cohesion is weakened by choppy sentence structures.","There is a high density of errors in spelling, subject-verb agreement, and basic punctuation, which impedes the professional quality of the writing.","The text feels authentic and avoids memorized guide templates, but the vocabulary is basic and lacks sophisticated transitions.","Artificial Intelligence mostly known as AI... used widely in all sectores like teaching, nursing, training... Beacuse of AI teaching and learning got revolutionized... threatening aspects such as taking peoples job, data loss, privecy lack","Artificial Intelligence mostly known as AI is a modern technology... So, we all should use this modern technology for the pleasure of mankind.","all sectores... presisely... It is has become... Beacuse of AI... it also have some threatening aspects... privecy lack","Freelancers use AI to do their work fast which saves both time. and energy.","context_content_data;structure_format_brevity;language_mechanics","Spelling errors (sectores, presisely, privecy, Beacuse);Subject-verb agreement issues (try to do, it also have);Punctuation and sentence fragmentation","Full coverage of all prompt requirements;Correct single-block paragraph format;Authentic, non-templated expression","The candidate has done a commendable job of addressing all aspects of the prompt with relevant information. The structural requirement of a single paragraph was strictly followed. However, the final score is constrained by frequent mechanical errors in spelling and grammar, as well as a reliance on very basic linguistic structures. Improving vocabulary and proofreading for basic spelling would elevate the script to a higher band.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","22da2324ad749376f13b161bb51036b6b4ca3611cb4a62ab7ac27f2d0ed9aa56","2026-08-24T20:08:16.886357+00:00"
"PARA_001","SE_11_Q1_0001","7","Paragraph","10","gemma","ai_studio","1","3","2","1","1","7","3","2","1","1","7","7","False","None","Band 3","True","False","The candidate successfully addresses all five parts of the prompt: definition, features, applications, impact on education, and threats.","The response is written as a single unified block with a clear opening topic sentence, meeting the primary structural requirement for a paragraph.","There are frequent spelling errors ('sectores', 'presisely', 'Beacuse', 'privecy') and grammatical slips in subject-verb agreement ('it also have') and sentence construction.","The writing appears authentic and reflects the student's own voice rather than a memorized guide, though the phrasing is basic.","taking peoples job, data loss, privecy lack and It has become so powerful that if anyone uses it for any bad work like hacking it can affect the whole nation.","Artificial Intelligence mostly known as AI is a modern technology which contains hardware and software and try to do tasks like human brain.","Which task are time consuming and hard AI can easily solve them at no time.","Freelancers use AI to do their work fast which saves both time. and energy.","","Spelling (sectores, presisely, privecy);Subject-Verb Agreement (it also have);Punctuation/Syntax (fragmented sentences)","Comprehensive coverage of the prompt;Correct structural format (single block);Authentic expression","The candidate demonstrates a good understanding of the topic and addresses all components of the prompt thoroughly. The structural requirement of a single paragraph is met. However, the score is limited to Band 3 due to a high density of linguistic errors, including recurring spelling mistakes and awkward syntax. The expression is authentic but basic.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","22da2324ad749376f13b161bb51036b6b4ca3611cb4a62ab7ac27f2d0ed9aa56","2026-08-24T20:07:43.093002+00:00"
"PARA_001","SE_11_Q1_0001","7","Paragraph","10","gemma","ai_studio","2","3","3","1","1","8","3","3","1","1","8","8","False","None","Band 4","True","False","The candidate comprehensively addresses all five prompts: definition, features, applications, impact on education, and threats.","The response is written as a single, unified block with a clear topic sentence, adhering to paragraph conventions.","There is a high density of errors in spelling, syntax, and punctuation that detract from the professional quality of the writing.","The writing is authentic and avoids memorized templates, but the vocabulary and phrasing are very basic and lack sophistication.","Doctors can use AI to define any problem presisely... teaching and learning got revolutionized... threatening aspects such as taking peoples job","Artificial Intelligence mostly known as AI is a modern technology which contains hardware and software","sectores, presisely, Beacuse, privecy, It is has become","Freelancers use AI to do their work fast which saves both time. and energy.","context_content_data;language_mechanics","Spelling mistakes (e.g., 'sectores', 'privecy');Syntax/Grammatical slips (e.g., 'It is has become');Punctuation errors (e.g., 'time. and energy')","Full alignment with prompt requirements;Perfect structural adherence to single-paragraph format;Avoidance of generic guide-book filler","The script is structurally sound and content-complete, successfully answering every part of the prompt. However, it is held back by significant linguistic weaknesses, specifically frequent spelling errors and unstable syntax. According to the tiebreaker for Band 4, the total score is set to the lower end of the band (8) due to these multiple mechanical errors, despite the strong contextual relevance.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","22da2324ad749376f13b161bb51036b6b4ca3611cb4a62ab7ac27f2d0ed9aa56","2026-08-24T20:08:11.829511+00:00"
"STORY_001","SE_11_Q1_0001","9","Story","7","gemini","vertex","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The candidate smoothly continues the stem and maintains a logical, sequential storyline following the traditional fable of the lion and the mouse.","The story reaches a clear moral conclusion, but the candidate completely omitted the required title.","Frequent spelling mistakes, incorrect auxiliary verbs, run-on sentence construction, and syntax confusions occur throughout the response.","The story follows a highly predictable, standard retelling with minimal descriptive elaboration or authentic stylistic flair.","One day, in the jungle the mouse heard a sound he followed the sound and saw that the lion was trappen in a net which was put there by the hunters. He went to the lion and cut the net with his sharp  teeth.","Then he the lion size doesn't matter to do any worek.","The lion was greatful for him as the mouse have saved his life. Then he the lion size doesn't matter to do any worek.","The mouse got scared and told the lion to eat to let him free, one day he might save the lion's life.","","Spelling errors (e.g., 'forrest', 'trappen', 'greatful', 'worek');Grammatical and agreement errors (e.g., 'it's sound', 'mouse have saved');Run-on sentences and garbled syntax (e.g., 'told the lion to eat to let him free', 'Then he the lion size doesn't matter')","Logical and sequential continuation of the prompt;Successfully delivers a positive moral resolution","The narrative develops sequentially from the stem to a constructive resolution. However, the candidate failed to provide a title, and the script contains noticeable spelling and grammatical inaccuracies, placing it at the baseline of Band 3.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fd076f122deeacd3ba814d3bfacc9eed8b173f736c2c40684d79a70051ff9df1","2026-08-24T20:08:41.233437+00:00"
"STORY_001","SE_11_Q1_0001","9","Story","7","gemini","vertex","1","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The narrative continues sequentially from the provided prompt, maintaining the familiar fable plotline and leading to a logical resolution.","The story includes a clear moral lesson at the end, but fails to provide any title, which is an explicit structural requirement.","Contains multiple spelling errors ('forrest', 'it's', 'trappen', 'greatful', 'worek'), faulty syntax ('told the lion to eat to let him free'), run-on sentence structure, and tense inconsistency.","Follows a memorised, formulaic plot with simple phrasing and lacks descriptive flair or imaginative narrative progression.","The lion caught the mouse. The mouse got scared and told the lion to eat to let him free, one day he might save the lion's life.","Then he the lion size doesn't matter to do any worek.","One day, in the jungle the mouse heard a sound he followed the sound and saw that the lion was trappen in a net which was put there by the hunters.","Hearing this the lion laughed and told the mouse that he was small how even can he save the life of the lion.","","Missing story title;Spelling errors (forrest, trappen, greatful, worek);Punctuation errors leading to run-on sentences;Grammatical and syntactic confusion (e.g., 'to eat to let him free', 'mouse have saved')","Clear narrative progression connecting smoothly to the prompt;Reaches a complete resolution with a stated moral lesson","The candidate completes the story logically from the stem and concludes with a valid moral. However, the response lacks a title, relies on very basic and formulaic phrasing, and exhibits multiple spelling, syntactic, and punctuation errors throughout.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fd076f122deeacd3ba814d3bfacc9eed8b173f736c2c40684d79a70051ff9df1","2026-08-24T20:09:05.403544+00:00"
"STORY_001","SE_11_Q1_0001","9","Story","7","gemini","vertex","2","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 3","True","False","The narrative continues smoothly from the stem and maintains a sequential, logical storyline following the familiar fable of the lion and the mouse.","Although a constructive moral lesson and resolution are attempted at the end, the candidate completely omits the required title and leaves a scrambled closing sentence.","Persistent spelling errors, incorrect possessive usage, garbled syntax, and tense agreement flaws undermine mechanical accuracy.","The narrative relies entirely on a predictable, generic retelling without descriptive depth, creative embellishment, or varied sentence structures.","While running, it's sound woke up the lion. The lion caught the mouse.","Then he the lion size doesn't matter to do any worek.","told the lion to eat to let him free, one day he might save the lion's life. Hearing this the lion laughed and told the mouse that he was small how even can he save","He went to the lion and cut the net with his sharp  teeth. The lion was greatful for him","","Spelling errors (forrest, trappen, greatful, worek);Punctuation and possessive confusion (it's instead of its);Garbled syntax and run-on sentences (told the lion to eat to let him free, Then he the lion size doesn't matter);Tense and subject-verb inconsistency (the mouse have saved)","Smooth and logical continuation from the provided prompt stem;Sequential plot progression reaching a positive resolution and moral conclusion","The candidate presents a coherent and logical continuation of the stem with complete narrative progression and a positive moral lesson. However, the response lacks a title, relies on a predictable and unembellished retelling, and exhibits noticeable mechanical weaknesses including multiple spelling errors, punctuation slips, and garbled sentence structures.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fd076f122deeacd3ba814d3bfacc9eed8b173f736c2c40684d79a70051ff9df1","2026-08-24T20:09:31.137992+00:00"
"STORY_001","SE_11_Q1_0001","9","Story","7","gemma","ai_studio","0","2","1","0.5","0.5","4","2","1","0.5","0.5","4","4","False","None","Band 3","True","False","The candidate provides a smooth and logical continuation of the stem, following the sequence of the classic fable accurately.","The story concludes with a positive resolution and attempts to state a moral lesson; however, the candidate failed to provide a title as required by the prompt.","There are frequent spelling mistakes and grammatical slips, particularly in subject-verb agreement and possessive adjectives.","The narrative is a standard, memorized version of Aesop's fable with no creative turns, vivid descriptions, or original adaptations.","The lion caught the mouse... the mouse heard a sound... saw that the lion was trappen in a net","","it's sound woke up the lion... trappen... greatful... mouse have saved his life","One day, in the jungle the mouse heard a sound he followed the sound","context_content_data;language_mechanics","Spelling errors (forrest, trappen, greatful, worek);Grammar/Tense inconsistencies (mouse have saved);Missing mandatory title","Clear sequential plot development;Correct identification of the fable's moral","The candidate successfully continues the story stem and reaches a positive conclusion with a clear moral. However, the response is a memorized fable lacking original creative input. Significant marks were deducted due to the total absence of a title and frequent spelling and grammatical errors. Per the Band 3 tiebreaker, the lower value is awarded due to basic syntax.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fd076f122deeacd3ba814d3bfacc9eed8b173f736c2c40684d79a70051ff9df1","2026-08-24T20:10:31.364669+00:00"
"STORY_001","SE_11_Q1_0001","9","Story","7","gemma","ai_studio","1","1.5","1","0.5","1","4","1.5","1","0.5","1","4","4","False","None","Band 3","True","False","The candidate successfully extends the stem with a logical and sequential plot that fulfills the classic fable's requirements.","The story reaches a positive conclusion with a clear moral lesson, but the candidate failed to provide a title, which is a specific requirement of the task.","There are frequent spelling errors and significant syntactic breakdowns, particularly in the final sentence, although past tense is generally maintained.","The narrative is a predictable retelling of a common fable without any creative descriptive detail or original turns.","He went to the lion and cut the net with his sharp teeth.","Then he the lion size doesn't matter to do any worek.","trappen in a net which was put there by the hunters","The lion was greatful for him as the mouse have saved his life.","context_content_data","Spelling (forrest, trappen, greatful, worek);Subject-verb agreement (mouse have saved);Syntactic breakdown in concluding sentence","Logical plot progression;Clear moral resolution","The student provides a coherent and logical completion of the story that captures the essence of the fable. However, the absence of a title is a structural omission. The writing is marred by frequent spelling errors and a poorly constructed final sentence. Because the plot is standard and lacks creative embellishment, it falls into Band 3.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fd076f122deeacd3ba814d3bfacc9eed8b173f736c2c40684d79a70051ff9df1","2026-08-24T20:10:21.176163+00:00"
"STORY_001","SE_11_Q1_0001","9","Story","7","gemma","ai_studio","2","2","1","0.5","0.5","4","2","1","0.5","0.5","4","4","False","None","Band 3","True","False","The candidate provides a seamless continuation of the stem with clear sequential plot development that logically resolves the conflict.","The story reaches a positive conclusion and includes a moral lesson, but it fails to provide a required title.","There are frequent spelling errors and basic grammatical mistakes, although the past tense is mostly maintained.","The narrative is a standard, memorized retelling of the 'Lion and the Mouse' fable with no creative turns or vivid descriptions.","he followed the sound and saw that the lion was trappen in a net which was put there by the hunters.","Then he the lion size doesn't matter to do any worek.","forrest, trappen, greatful, worek, the mouse have saved","The lion caught the mouse. The mouse got scared and told the lion to eat to let him free","language_mechanics","Spelling inaccuracies (e.g., 'forrest', 'trappen', 'worek');Subject-verb agreement ('the mouse have saved');Missing structural element (Title)","Logical and complete plot progression;Clear moral conclusion","The candidate successfully continues the prompt and brings the story to a satisfying close with a clear moral. However, the mark is limited by the omission of a title and a high density of spelling and grammatical errors. Furthermore, the story is a generic retelling of a common fable, lacking the original descriptive detail required for a higher band.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fd076f122deeacd3ba814d3bfacc9eed8b173f736c2c40684d79a70051ff9df1","2026-08-24T20:10:52.187689+00:00"
"SUMMARY_001","SE_11_Q1_0001","3","Summary","10","gemini","vertex","0","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate captures the primary metaphorical meaning of the poem, explaining how hope acts like a bird providing warmth and enduring everywhere, though some supporting details are slightly over-literalized.","The response is organized in a single block without paragraph breaks, but the final sentence ends as a disjointed fragment rather than a complete concluding thought.","Several mechanical and grammatical errors are present, such as missing articles ('with bird', 'Bird'), misspelled/incorrect inflection ('flys'), misuse of apostrophe for possessive ('It's singing'), and poor relative clause structure.","Demonstrates independent paraphrasing with 0% verbatim overlap from the source text, expressing the poem's themes in the candidate's own words, albeit in simple syntax.","Like the bird we can find hope anywhere in any situation.","In our best times or on the times where we are alone.","Bird always flys here and there. In the jungle in rain, in winter and also on the strangest sea we can hear it. It's singing keeps many people warm.","In the poem Hope is compared with bird.","","Omission of determiners/articles ('compared with bird', 'Bird always');Spelling and inflection errors ('flys' instead of 'flies');Confusion between contraction and possessive pronoun ('It's' instead of 'Its');Sentence fragment at the conclusion","Complete absence of verbatim copying (0.0% overlap);Clear understanding and explanation of the central metaphor;Maintained single-paragraph formatting","The candidate shows a good conceptual understanding of Emily Dickinson's poem by explaining the central metaphor in their own words without copying lines directly. However, the score is placed in Band 3 due to basic syntax, multiple language mechanics errors (spelling, articles, possessive punctuation), and an incomplete final sentence fragment.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","266ec3331ebf6d65c9f5b2235813bf94bb7882956d0f39f722ef854bd64d5477","2026-08-24T20:05:22.490296+00:00"
"SUMMARY_001","SE_11_Q1_0001","3","Summary","10","gemini","vertex","1","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate understands the central metaphor comparing hope to a bird that endures tough times, but adds extraneous inventions ('jungle in rain') and overlooks the key ending point that hope asks for nothing in return.","Maintained as a single paragraph block; however, the flow is disrupted by a trailing sentence fragment at the end.","Shows multiple grammatical and mechanical slips, including spelling/conjugation errors ('flys'), missing determiners ('with bird'), incorrect possessive punctuation ('It's singing'), and poor preposition choice.","Demonstrates commendable originality with zero verbatim copying of the poem's lines, although the vocabulary and syntax remain basic.","In the jungle in rain, in winter and also on the strangest sea we can hear it.","In our best times or on the times where we are alone.","Bird always flys here and there. It's singing keeps many people warm.","Like the bird we can find hope anywhere in any situation.","language_mechanics","Spelling and verb inflections ('flys' instead of 'flies');Omission of definite/indefinite articles ('with bird', 'Bird always');Misuse of apostrophe in possessive determiners ('It's' instead of 'Its');Fragmented sentence structure","Zero verbatim overlap; expressed entirely in student's own words;Correctly identified the poem's primary symbol (hope as a bird)","The response demonstrates a good basic understanding of the poem's central metaphor and achieves complete paraphrasing without copying lines directly. To improve into higher bands, the student needs to capture all essential ideas (including the bird asking for nothing in extremity), avoid inventing unrelated details ('jungle in rain'), and eliminate recurring grammatical slips such as missing articles, incorrect possessives, and spelling errors.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","266ec3331ebf6d65c9f5b2235813bf94bb7882956d0f39f722ef854bd64d5477","2026-08-24T20:05:21.857143+00:00"
"SUMMARY_001","SE_11_Q1_0001","3","Summary","10","gemini","vertex","2","2","2","1","2","7","2","2","1","2","7","7","False","None","Band 3","True","False","Identifies the core metaphor comparing hope to a bird and understands its enduring nature, but introduces extraneous elements not present in the poem.","Presented as a single unified block with appropriate brevity for a short lyrical poem.","Shows basic grammatical slips, including missing articles, incorrect spelling of 'flies', misuse of apostrophe in 'It's', and an awkward final sentence fragment.","Expressed entirely in the candidate's own words with 0% verbatim copying, successfully reinterpreting the poetic imagery into prose.","In the jungle in rain, in winter and also on the strangest sea we can hear it.","In the poem Hope is compared with bird.","Bird always flys here and there. In the jungle in rain, in winter and also on the strangest sea we can hear it. It's singing keeps many people warm.","Like the bird we can find hope anywhere in any situation.","","Spelling error ('flys' instead of 'flies');Punctuation/contraction error ('It's' instead of possessive 'Its');Missing articles ('compared with bird', 'Bird always');Sentence fragment at the conclusion","Complete absence of direct verbatim copying;Correct understanding of the central metaphor of hope;Maintained single-paragraph structure","The candidate demonstrates a good conceptual understanding of the poem by interpreting Dickinson's metaphor of hope as a bird in their own words. The summary avoids verbatim copying entirely and maintains a single-paragraph format. However, it introduces slight external extrapolations ('jungle', 'winter') and displays mechanical errors including spelling mistakes ('flys'), missing determiners, and possessive apostrophe confusion.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","266ec3331ebf6d65c9f5b2235813bf94bb7882956d0f39f722ef854bd64d5477","2026-08-24T20:05:20.895486+00:00"
"SUMMARY_001","SE_11_Q1_0001","3","Summary","10","gemma","ai_studio","0","2","1","1","3","7","2","1","1","3","7","7","False","None","Band 3","True","False","The candidate correctly identifies the central metaphor of hope as a bird and its presence in adversity. However, they introduce external interpretations ('In our best times') that are not present in the original poem, which focuses specifically on resilience during storms/extremity.","The response is a single coherent block. While the 1/3 length cap is waived per the computed metrics note, the summary is nearly as long as the source text (60 words vs 69 words), showing a lack of synthesis and brevity.","There are frequent errors in article usage ('compared with bird' instead of 'a bird') and spelling ('flys' instead of 'flies'), as well as awkward prepositional phrasing ('on the times').","The candidate has completely avoided verbatim copying from the poem, using their own words to describe the imagery and theme, which is the primary goal of this criterion.","Like the bird we can find hope anywhere in any situation.","In the poem Hope is compared with bird. ... In our best times or on the times where we are alone.","Bird always flys here and there.","It's singing keeps many people warm.","structure_format_brevity","Article omission;Spelling (flies -> flys);Prepositional errors","Zero verbatim copying;Accurate identification of the central metaphor","The candidate successfully paraphrased the poem without copying, showing good originality. The core theme of hope's resilience was captured. However, the response lacks the conciseness expected of a summary, nearly matching the length of the source. Significant grammatical issues with articles and spelling detract from the quality, and the inclusion of external interpretations (best times) slightly deviates from the poem's specific focus on extremity.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","266ec3331ebf6d65c9f5b2235813bf94bb7882956d0f39f722ef854bd64d5477","2026-08-24T20:06:15.969876+00:00"
