id,subject,marks_col,question_source,question_text,red_score,red_score_raw,full_marks_on_page,status,gold_score,token_score,matched,full_marks,full_marks_source,full_marks_reliable,gold_usable,score_rubric,transcription_rubric,confidence_rubric,reasoning_rubric,score_solution,transcription_solution,confidence_solution,reasoning_solution
924507082545,Bangla,,BN_UNICODE,"নিচের শã গুে লার সঠিক উচ্চারণ ে লখ : আবৃত্তি , নক্ষত্র , চর্যাপ দ, প্রÁা , অধ্যক্ষ",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,আবৃত্তি pronunciation: 0.0/0.5 No answer provided by the student. | নক্ষত্র pronunciation: 0.0/0.5 No answer provided by the student. | চর্যাপদ pronunciation: 0.0/0.5 No answer provided by the student. | প্রজ্ঞা pronunciation: 0.0/0.5 No answer provided by the student. | অধ্যক্ষ pronunciation: 0.0/0.5 No answer provided by the student.,0.0,,1.0,আবৃত্তি: 0/0.5 No answer provided for this word. | নক্ষত্র: 0/0.5 No answer provided for this word. | চর্যাপদ: 0/0.5 No answer provided for this word. | প্রজ্ঞা: 0/0.5 No answer provided for this word. | অধ্যক্ষ: 0/0.5 No answer provided for this word.
350190572191,Bangla,,BN_UNICODE,"উদাহরণসহ সংÁা দ াও : সমাস , উপসগ , সমীভবন ।",,,,NO_REDMARK,,,,5.5,rubric,True,False,0.0,,1.0,সমাস definition and example: 0/2.2 No answer provided by the student. | উপসর্গ definition and example: 0/2.2 No answer provided by the student. | সমীভবন definition and example: 0/1.1 No answer provided by the student.,0.0,,1.0,Definition of সমাস with example: 0/1.83 No answer provided. | Definition of উপসর্গ with example: 0/1.83 No answer provided. | Definition of সমীভবন with example: 0/1.84 No answer provided.
450520536248,Bangla,,BN_UNICODE,ভাব-সম্প্রসারণ কর: দ ুর্জন বিদ্বান হইলেও পরিত্যাজ ্য।,,,,NO_REDMARK,,,,6.5,rubric,True,False,0.0,,1.0,"বিদ্বান সব সমাজেই আদৃত ও সম্মানিত । কিন্তু দুর্জন বিদ্বান হলেও সকল সমাজেই ঘৃণিত - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর ।: 0/1 The student did not write any answer. | কল্যাণ ও সত্যের প্রতি তীব্র অনুরাগই চরিত্রের বৈশিষ্ট্য - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর ।: 0/0.5 The student did not write any answer. | চরিত্রবান ব্যক্তি তার সমস্ত জ্ঞানকে সত্য ও কল্যাণের পথে চালিত করে । মানবকল্যাণে নিমগ্ন চরিত্রবান ব্যক্তি অহংকারহীন ও হিংসাদ্বেষহীন সংযত জীবনেই সুখ খুঁজে পান - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর ।: 0/1 The student did not write any answer. | কিন্তু , দুর্জনের চিন্তা ও চেতনা বিদ্যার এ ধারা থেকে বিচ্যুত , ফলে সে হয় দুর্জন - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর ।: 0/0.5 The student did not write any answer. | বিদ্যা মানুষের চোখ , মন খুলে দেয় এবং চিন্তাকে করে পরিশুদ্ধ। যার মাধ্যমে একজন মানুষ তার চরিত্র গঠনের শিক্ষা নেওয়ার পাশাপাশি বিদ্যা শিক্ষার গুণে সমাজের চারপাশকেও আলোকিত করার স্বপ্ন দেখে - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর ।: 0/1 The student did not write any answer. | প্রবাদে আছে যে, কোনো কোনো বিষধর সাপের মাথায় মণি থাকে । মণি বহু মূল্যবান পদার্থ বটে । কিন্তু তাই বলে যেমন মণি লাভের জন্য সাপের সাহচর্য কামনা বুদ্ধিমানের কাজ নয় , ঠিক তেমন ই দুর্জন বিদ্বান হলেও বিদ্যালাভের জন্য দুর্জনের সাহচর্যও বুদ্ধিমানের কাজ নয় - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর ।: 0/1 The student did not write any answer. | Spelling mistakes (deduction): 0/0 No answer provided, so no spelling mistakes to deduct for.",0.0,,1.0,Content relevance and depth: 0/3 No content was provided by the student. | Language and grammar: 0/2 No content was provided by the student. | Structure and coherence: 0/1.5 No content was provided by the student.
941445935563,Bangla,,BN_UNICODE,"নিচের শãগুলোর প্রমিত বানানরূপ লেখ: বুদ্ধিজীবি, পোষ্টমাষ্টার, নিশীথীনি, সমিচীন, মূচ্র্ছনা।",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,বুদ্ধিজীবি: 0.0/0.5 No answer provided. | পোষ্টমাষ্টার: 0.0/0.5 No answer provided. | নিশীথীনি: 0.0/0.5 No answer provided. | সমিচীন: 0.0/0.5 No answer provided. | মূচ্র্ছনা: 0.0/0.5 No answer provided.,0.0,,1.0,Correct standard spelling for বুদ্ধিজীবি: 0/0.5 No answer provided. | Correct standard spelling for পোষ্টমাষ্টার: 0/0.5 No answer provided. | Correct standard spelling for নিশীথীনি: 0/0.5 No answer provided. | Correct standard spelling for সমিচীন: 0/0.5 No answer provided. | Correct standard spelling for মূচ্র্ছনা: 0/0.5 No answer provided.
170140699424,Bangla,,BN_UNICODE,"সারমর্ম লেখ: অ™্ভুত অ্াধার এক এসেছে এ পৃথিবীতে আজ, যারা অন্ধ সবচেয়ে বেশি আজ চোখে দ্যাখে তারা; যাদের হৃদয়ে কোনো প্রেম নেই- প্রীতি নেই- করুণার আলোড়ন নেই পৃথিবী অচল আজ তাদের সুপরামর্শ ছাড়া। যাদের গভীর আস্থা আছে আজো মানুষের প্রতি এখনো যাদের কাছে স্বাভাবিক মনে হয় মহৎ সত্য বা রীতি, কিংবা শিল্প অথবা সাধনা শকুন ও শেয়ালের খাদ্য আজ তাদের হৃদয়।",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,"অযোগ্য, অর্বাচীন আর অত্যাচারীরাই পৃথিবী পরিচালনা করছে দোর্দণ্ড প্রতাপে - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর।: 0/1 No answer provided by the student. | অথচ আজ যারা মানবীয় গুণে গুণান্বিত, শিল্প-সাহিত্যের সাধনা করে, তাদের কোনো মর্যাদা নেই - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০১ নম্বর।: 0/1 No answer provided by the student. | তাদের সমস্ত চিন্তা-চেতনাকে আজ চরম অবÁা করা হচ্েছ - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর।: 0/0.5 No answer provided by the student.",0.0,,1.0,Content and understanding of the text (সারমর্ম): 0/2.5 The student did not provide any answer for the question.
704307458042,Bangla,,BN_UNICODE,বাক ্য বলতে কী ে বাঝ ? একটি সার্থক বাক ্য গঠনে কী কী ৈ বশিষ্ট ্য থ াকা আবশ্যক ? উদাহরণসহ আলোচনা কর।,,,,NO_REDMARK,,,,8.0,rubric,True,False,0.0,,1.0,বাক ্য কাকে বলে ে লখার জন্য: 0.0/1.0 The student did not write anything. | সার্থক বাক ্য গঠনের ৩ টি গুণ/ৈ বশিষ্ট্যের নাম ে লখার জন্য: 0.0/1.0 The student did not write anything. | ১ টি ৈ বশিষ্ট ্য সংÁা ও উদাহরণ সহ ে লখার জন্য: 0.0/1.0 The student did not write anything. | ২ টি ৈ বশিষ্ট ্য সংÁা ও উদাহরণ সহ ে লখার জন্য: 0.0/2.0 The student did not write anything. | ৩ টি ৈ বশিষ্ট ্য সংÁা ও উদাহরণ সহ ে লখার জন্য: 0.0/3.0 The student did not write anything.,0.0,,1.0,"Definition of বাক্য: 0.0/2.0 The student did not provide any definition for 'বাক্য'. | Explanation of characteristics (আকাঙ্ক্ষা, আসত্তি, যোগ্যতা): 0.0/4.0 The student did not discuss any characteristics of a meaningful sentence. | Examples for characteristics: 0.0/2.0 The student did not provide any examples."
328993196534,Bangla,,BN_UNICODE,"সারমর্ম লেখ: বহুদিন ধরে বহু ক্রোশ দূরে বহু ব্যয় করি বহু দেশ ঘুরে দেখিতে গিয়াছি পর্বতমালা, দেখিতে গিয়াছি সিন্ধু। দেখা হয় নাই চক্ষু মেলিয়া ঘর হতে শুধু দুই পা ফেলিয়া একটি ধানের শিষের উপরে একটি শিশির বিন্দু।",,,,NO_REDMARK,,,,2.5,rubric,True,False,0.0,,1.0,First part of the summary (traveling far for beauty): 0/1.5 No answer provided by the student. | Second part of the summary (missing close-by beauty): 0/1 No answer provided by the student.,0.0,,1.0,Content of Saramormo (summary): 0/2.5 The student did not provide any answer. The page is blank.
204017073423,Bangla,,BN_UNICODE,"নিচের শãগুলোর বিপরীতার্থক শã লেখ: মূর্ত, প্রাচীন, ক্ষয়িòু, তীব্র, নিগ্রহ",6.0,৬,,NO_MARKSCOL,6.0,,,2.5,inconsistent(gold>full),False,False,0.0,,1.0,মূর্ত: 0.0/0.5 No answer provided. | প্রাচীন: 0.0/0.5 No answer provided. | ক্ষয়িòু: 0.0/0.5 No answer provided. | তীব্র: 0.0/0.5 No answer provided. | নিগ্রহ: 0.0/0.5 No answer provided.,0.0,,1.0,মূর্ত (mūrta): 0/0.5 No answer provided. | প্রাচীন (prācīn): 0/0.5 No answer provided. | ক্ষয়িòু (kṣayiṣṇu): 0/0.5 No answer provided. | তীব্র (tībra): 0/0.5 No answer provided. | নিগ্রহ (nigraha): 0/0.5 No answer provided.
708479059222,Bangla,,BN_UNICODE,"Òউপসগর্ের অর্থবাচকতা নেই, কিন্তু অর্থদ্যোতকতা আছে।""- উদাহরণসহ উক্তিটি বিশ্লেষণ কর।",,,,NO_REDMARK,,,,5.0,rubric,True,False,0.0,,1.0,উপসর্গের সংÁা লেখার জন্য: 0.0/1.0 The student did not provide any answer. | উপসর্গের অর্থবাচকতা নেই- বুঝানোর জন্য: 0.0/1.0 The student did not provide any answer. | দুটি উপসর্গ উদাহরণসহ লেখার জন্য: 0.0/1.0 The student did not provide any answer. | উপসর্গের অর্থদ্যোতনা আছে - বুঝানোর জন্য: 0.0/1.0 The student did not provide any answer. | অর্থপূর্ণ উপসর্গযুক্ত দুটি শব্দ উদাহরণের জন্য: 0.0/1.0 The student did not provide any answer.,0.0,,1.0,"Content and completeness of answer: 0.0/3.0 The student did not provide any answer to the question. The page is blank. | Accuracy of examples and analysis: 0.0/1.0 No answer was provided, so no examples or analysis could be evaluated. | Clarity and coherence of explanation: 0.0/1.0 No answer was provided, so clarity and coherence could not be assessed."
143699716928,Bangla,,BN_UNICODE,"ভাব-সম্প্রসারণ কর: পথ পথিকের সৃষ্টি করে না, পথিকই পথের সৃষ্টি করে।",,,,NO_REDMARK,,,,4.0,rubric,True,False,0.0,,1.0,"মানবজীবন চআল, গতিময়। চলমানতা এর বৈশিষ্ট্য - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0.0/0.5 No content provided by the student. | জীবনের উদ্দেশ্য সাধনের জন্য গতানুগতিক পথ পরিহার করে নতুন পথ ও পন্থা তার নিজেকেই তৈরি করে নিতে হয় - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0.0/0.5 No content provided by the student. | সকল বাধা-বিঘ্ন অতিক্রম করে পথিক তার সৃষ্ট নতুন পথে এগিয়ে যায়। আর এভাবেই এগিয়ে চলার নেশায় অবিরাম চলতে গিয়ে পৃথিবীতে অসংখ্য পথ তৈরি হয়েছে; নিমর্িত হয়েছে মানবসভ্যতা - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0.0/0.5 No content provided by the student. | মানুষ তার জীবন রক্ষা ও জীবন বিকাশের জন্য প্রয়োজন মতো পথ ও পন্থা তৈরি করতে বাধ্য হয়েছে - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0.0/0.5 No content provided by the student. | যুগে যুগে অসংখ্য উদ্যমী মানুষ অসংখ্য পথ সৃষ্টি করে মানুষের জীবনকে করেছেন সহজতর - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে: 0.0/0.5 No content provided by the student. | Overall quality, structure, and language (implied from total marks): 0.0/1.5 No content provided to assess overall quality, structure, or language.",0.0,,1.0,Content and elaboration: 0.0/2.0 No answer provided by the student. | Clarity and coherence: 0.0/1.0 No answer provided by the student. | Language and grammar: 0.0/1.0 No answer provided by the student.
580954011732,Bangla,,BN_UNICODE,"নিচের শãগুলোর দুইটি করে সমার্থক শã লেখ: গগন, পিক, গৃহ, বসুন্ধরা , তটিনী",,,,NO_REDMARK,,,,3.25,rubric,True,False,0.0,৬,1.0,"গগন - 2 correct synonyms: 0.0/0.5 No answer provided for this word. | পিক - 2 correct synonyms: 0.0/0.5 No answer provided for this word. | গৃহ - 2 correct synonyms: 0.0/0.5 No answer provided for this word. | বসুন্ধরা - 2 correct synonyms: 0.0/0.5 No answer provided for this word. | তটিনী - 2 correct synonyms: 0.0/0.5 No answer provided for this word. | Spelling deductions: 0.0/0.0 No answer provided, so no spelling errors to deduct marks for.",0.0,,1.0,Synonyms for গগন: 0/0.65 No answer provided. | Synonyms for পিক: 0/0.65 No answer provided. | Synonyms for গৃহ: 0/0.65 No answer provided. | Synonyms for বসুন্ধরা: 0/0.65 No answer provided. | Synonyms for তটিনী: 0/0.65 No answer provided.
326509362829,Bangla,,BN_UNICODE,বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের প্াচটি নিয়ম উদাহরণসহ লেখ।,,,,NO_REDMARK,,,,5.0,rubric,True,False,0.0,,1.0,বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের যেকোনো সঠিক প্াচটি নিয়ম লেখার জন্য: 0.0/2.5 শিক্ষার্থী কোনো নিয়ম লেখেনি। | বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের যেকোনো সঠিক প্াচটি নিয়মের উদাহরণ লেখার জন্য: 0.0/2.5 শিক্ষার্থী কোনো উদাহরণ লেখেনি।,0.0,,1.0,Content - Five rules with examples: 0.0/5.0 The student did not provide any answer. The page is blank.
150340314370,Bangla,,BN_UNICODE,"সারাংশ ে লখ : আজকের দ ুনিয়াটা আðর্যভাবে অথর্ে র বা বিত্তের উপর নির্ভরশীল । লাভ ও ে লাভের দ ুনর্িবার গতি কেবল আগে যাবার ে নশায় লক্ষ্য হীন প্রচণ্ড ে বগে শুধুই আত্মবিনাশের পথে এগিয়ে চলেছে ; মানুষ যি দ এই মূঢ়তাকে জয় না করতে পারে , তবে মনুষ্যত a কথাটাই হয়তো ে লাপ ে পয়ে যাবে । মানুষের জীবন আজ এমন এক পর্যায়ে এসে ে পৌ্ছেছে , ে যখান থেকে আর হয়তো নামবার উপায় ে নই ; এবার উঠবার সি্ড়িটা না খু্জলেই নয় ।",2.0,২,,NO_MARKSCOL,2.0,,,4.0,rubric,True,True,0.0,,1.0,"মানুষ অর্থ আর বিত্তের ে পছনে প্রচণ্ড ে নশায় ছুটছে আর ছুটছে ; ঠিকমতো ে বাঝাতে পারলে: 0.0/1.0 The student did not write any answer. | ফলে মানুষের মনুষ্যত a আজ সর্বনাশের দ্বারপ্রান্েত উপনীত ; ঠিকমতো ে বাঝাতে পারলে: 0.0/0.5 The student did not write any answer. | বর্তমান সভ্যতার জন্য এ এক ভয়াবহ অশনি-সংকেত । এ থেকে মুক্তির পথ ে খ্াজা জরুরি হয়ে পড়েছে ; ঠিকমতো ে বাঝাতে পারলে: 0.0/1.0 The student did not write any answer. | Overall quality of summarization, including conciseness (ideally one-third of the original text) and proper expression of the main idea.: 0.0/1.5 The student did not write any answer.",0.0,,1.0,Content/Completeness: 0/4 The student did not provide any answer to the question. The page is blank.
